 l_partkey |  part_value  
    158206 |  125433.9240
     75265 |  125415.0912
    198377 |  125406.4500
    158050 |  125364.7770
    151253 |  125364.5100
     75195 |  125362.4547
    104872 |  125337.3786
    127205 |  125314.7400
    182883 |  125305.1912
     36131 |  125302.4046
    115301 |  125298.5970
     94115 |  125251.7923
     68008 |  125240.3200
    186500 |  125238.3100
     13237 |  125202.5355
     29667 |  125194.1106
    169380 |  125182.9506
     54540 |  125167.7250
     99085 |  125146.1952
     42451 |  125145.7445
    121067 |  125116.0194
     75364 |  125069.4368
     71599 |  125066.0817
     29428 |  125059.1046
     41502 |  125021.5350
     45141 |  125014.7140
     56518 |  124994.2127
    136342 |  124987.8712
    179631 |  124961.5215
     18431 |  124957.2180
     36364 |  124951.5924
    136218 |  124944.4002
    101077 |  124872.8481
      9086 |  124872.5892
     56371 |  124865.6959
     19274 |  124863.7728
     83103 |  124782.0290
        23 |  124709.2322
     23914 |  124702.1935
    185401 |  124694.0960
     65591 |  124682.8590
    149293 |  124671.8952
     43018 |  124671.8273
    178310 |  124670.2380
     88157 |  124649.5775
    179924 |  124643.8240
     51003 |  124611.4800
    158611 |  124602.9943
     87159 |  124597.9665
     59814 |  124592.4144
     48202 |  124589.6640
    134253 |  124554.3100
    149492 |  124552.3920
      7020 |  124535.8668
    195010 |  124534.6270
     18855 |  124524.2700
    130685 |  124524.0544
     35563 |  124515.3504
    190024 |  124514.0154
     87575 |  124458.7005
    177236 |  124454.8071
    124264 |  124445.9160
     18237 |  124441.3756
    197149 |  124439.5404
     15227 |  124422.0246
    123077 |  124406.9163
    115892 |  124394.4280
      1394 |  124344.4861
    165092 |  124340.8914
     64217 |  124334.1646
     36599 |  124321.3664
     76637 |  124265.6463
     84138 |  124264.6762
    123029 |  124254.0822
     14217 |  124252.1064
     60519 |  124175.2743
      7093 |  124171.1744
     88554 |  124113.5730
     71306 |  124102.4680
     45832 |  124092.5340
     56783 |  124081.1096
    128107 |  124077.7810
     98359 |  124075.3635
    153448 |  124063.9872
    138903 |  124048.5720
     39010 |  124045.0971
    132194 |  124004.5947
    186076 |  123992.8690
     18456 |  123989.1345
    198827 |  123984.2916
     55101 |  123943.8960
      4033 |  123903.4769
    119283 |  123859.8508
    194274 |  123855.8004
        34 |  123833.6974
    159066 |  123824.1036
     42595 |  123822.1227
    167312 |  123793.0725
     38270 |  123787.2615
    175199 |  123774.8166
     78055 |  123769.7205
     53943 |  123756.3656
     33265 |  123732.3276
     32301 |  123724.6560
     50422 |  123696.2146
    191085 |  123688.3336
     12581 |  123683.3598
    150623 |  123680.5180
     52727 |  123660.9864
    110615 |  123643.8966
     31617 |  123641.0224
     34638 |  123624.4443
    133835 |  123623.1045
     19313 |  123563.7237
    173833 |  123562.5840
     85083 |  123555.4944
    111101 |  123543.1890
      5371 |  123527.0886
     93414 |  123514.3016
    108105 |  123487.3140
     50113 |  123469.5954
     60212 |  123468.8793
     41039 |  123454.3791
    135586 |  123450.8854
    159006 |  123433.5000
     15610 |  123391.3368
    158626 |  123347.8764
     21639 |  123289.7700
    165949 |  123253.8798
     42100 |  123249.1670
    111383 |  123221.3606
    170720 |  123219.4432
    117207 |  123215.7300
     75430 |  123214.0481
    140113 |  123209.8035
     73681 |  123207.4728
     32554 |  123116.0710
     19681 |  123060.2784
    155121 |  123057.4356
     49963 |  123041.5872
     83384 |  122995.8310
     63821 |  122991.9462
    156461 |  122974.9584
    171364 |  122938.5840
    170084 |  122897.9792
     74183 |  122892.5160
     71378 |  122887.1259
     97628 |  122880.6158
    169063 |  122862.4718
     21426 |  122830.8072
    124097 |  122815.4095
     10054 |  122810.3295
    132231 |  122798.5883
     65197 |  122796.9954
    145512 |  122794.0884
      9740 |  122790.1482
    125312 |  122738.3118
     96564 |  122691.2272
       202 |  122674.8600
     23108 |  122669.9670
      2188 |  122656.1518
    155012 |  122578.1088
    165073 |  122570.1390
    152698 |  122565.8069
    184084 |  122543.2728
     80088 |  122540.8184
     16110 |  122538.0562
     75918 |  122517.0379
     94259 |  122505.1875
     60534 |  122491.6788
     63647 |  122489.1720
     79120 |  122452.9592
     20094 |  122410.8039
    135215 |  122370.5548
    184187 |  122338.3632
    180151 |  122327.0640
     43053 |  122324.9005
     23884 |  122321.1608
     65138 |  122315.0544
     74070 |  122291.9191
     77419 |  122241.7314
    155111 |  122231.6502
    138083 |  122231.3524
     55428 |  122225.1570
      4102 |  122160.6620
      5048 |  122151.1368
    178616 |  122113.5966
    161340 |  122098.7542
    149076 |  122081.3457
      9005 |  122073.8400
    121457 |  122060.8320
    159274 |  122020.8704
    110706 |  122005.8690
     59006 |  121976.0000
     40106 |  121954.3380
     51198 |  121940.5509
      6136 |  121897.9461
     46778 |  121889.4959
     89097 |  121881.0198
    198173 |  121879.7796
    146411 |  121868.6242
    126112 |  121857.4377
    124304 |  121844.9590
    189023 |  121844.0314
      9133 |  121835.4183
     63078 |  121794.7793
    120566 |  121784.3456
     85540 |  121768.6028
     24733 |  121760.2685
    110695 |  121752.1522
    126364 |  121684.3072
     68038 |  121659.2079
     40602 |  121649.4360
     42141 |  121647.4534
    194980 |  121635.3276
    167156 |  121568.8785
     45143 |  121567.0008
    172186 |  121565.3516
     32354 |  121534.3480
     52236 |  121496.5175
    151778 |  121478.4303
     62616 |  121474.0395
     48471 |  121435.6585
     98338 |  121432.3071
    175105 |  121432.2900
     16399 |  121423.6509
       112 |  121402.5945
     76837 |  121381.5036
     57235 |  121380.9363
    135915 |  121346.6020
      1211 |  121342.1110
    133379 |  121322.5830
     74022 |  121315.2360
     16144 |  121311.8202
    123054 |  121308.1415
    149069 |  121298.3294
     99119 |  121281.3917
     43126 |  121280.9728
     30135 |  121265.0505
     86831 |  121249.2610
    147137 |  121231.2294
     32228 |  121219.7856
     87108 |  121205.6680
    176624 |  121203.1874
     38326 |  121147.1424
     56108 |  121137.1440
    171457 |  121099.0935
     25114 |  121087.4883
    116435 |  121078.2906
     65826 |  121055.3592
    197365 |  121039.5372
    134248 |  121017.8112
    145244 |  121008.0664
    148034 |  120927.6728
     46421 |  120920.9506
    118310 |  120889.4931
    159612 |  120840.6869
     31766 |  120829.5792
      1287 |  120776.7792
     56076 |  120762.5107
    110083 |  120741.6168
    165201 |  120643.5360
    104635 |  120627.5791
    177134 |  120604.3254
    102556 |  120600.5990
     48042 |  120596.7724
    104035 |  120589.8218
     41029 |  120573.4860
    138699 |  120560.9322
     10500 |  120555.4350
    167493 |  120547.8525
     65853 |  120517.0010
    156556 |  120505.8615
    102240 |  120497.2800
     54059 |  120492.1670
     39627 |  120488.7442
      3611 |  120487.2255
     99230 |  120476.8323
     59014 |  120468.3681
     94068 |  120458.8452
     72222 |  120389.3182
    179288 |  120389.0040
    109375 |  120315.5967
      8425 |  120274.4840
    169085 |  120208.9728
     45414 |  120171.8440
     43231 |  120170.6982
    156077 |  120162.0735
    185584 |  120126.2810
     38502 |  120080.0800
     79164 |  120066.0948
     15703 |  120058.9790
    144741 |  119894.5836
      9145 |  119876.8008
     35995 |  119875.8592
    182494 |  119860.5347
    106291 |  119843.6502
     49770 |  119816.3759
    182115 |  119794.7977
     12317 |  119783.9664
     82278 |  119776.0608
     43430 |  119749.3617
     28503 |  119716.3450
    152942 |  119696.4000
     43274 |  119669.8137
      7515 |  119661.5412
    155114 |  119599.9530
    141251 |  119597.7375
     20848 |  119573.5840
        18 |  119561.6224
    105131 |  119543.5986
      2246 |  119543.2664
     53941 |  119532.8152
     52334 |  119525.7836
    184133 |  119509.9947
    105845 |  119508.7388
    101544 |  119501.1528
      9812 |  119493.6140
      4220 |  119437.1328
    173703 |  119429.7740
    173446 |  119427.9840
      5718 |  119407.6334
     78209 |  119396.7040
     59072 |  119377.2846
    177837 |  119370.5022
     87538 |  119357.4672
    111111 |  119336.3985
     94408 |  119316.1920
       975 |  119311.6920
    123095 |  119300.2030
     44270 |  119289.8848
     52399 |  119287.1953
    121491 |  119244.7116
    163926 |  119236.0064
    145580 |  119220.0372
     33077 |  119208.4614
    117157 |  119199.7080
     31328 |  119182.0448
     89906 |  119176.2740
     58271 |  119165.4338
     36350 |  119128.8735
     82958 |  119096.6920
    179095 |  119052.7260
     82246 |  119016.4560
     11204 |  119002.9920
    104292 |  118986.4591
     68237 |  118980.3056
    116911 |  118971.3261
    117608 |  118961.4080
     91521 |  118959.6980
    132270 |  118949.3418
    175185 |  118948.3902
    136144 |  118922.7078
    191046 |  118900.2728
    149007 |  118895.0400
     96484 |  118867.7392
     90317 |  118860.6252
    110523 |  118847.8000
     51471 |  118818.9191
     39896 |  118818.8008
     83894 |  118795.3214
      5892 |  118786.5923
     79125 |  118770.1884
     41104 |  118754.7130
     74995 |  118711.5974
     28568 |  118647.2768
      1690 |  118628.6557
    139073 |  118624.5069
     10323 |  118620.7176
     85262 |  118577.0082
     75730 |  118565.2923
     84323 |  118521.6312
     23280 |  118450.8832
    164632 |  118407.8077
     73378 |  118366.4983
    170177 |  118331.4896
     66411 |  118319.5190
    132586 |  118302.0122
     45190 |  118252.7423
      6361 |  118232.0144
      3138 |  118220.3115
     64824 |  118205.2256
     77401 |  118197.8000
    161104 |  118176.0930
    139213 |  118158.5356
     50069 |  118149.8164
    150042 |  118104.1260
    177531 |  118082.1873
     36757 |  118054.3750
    193344 |  118048.7342
     42393 |  118048.4760
    149560 |  118045.1304
    126866 |  118038.7496
     85616 |  118022.6409
    168228 |  118007.8688
     10309 |  117991.6610
    130054 |  117977.1615
     44374 |  117967.7476
    121608 |  117950.4480
    149082 |  117937.7116
    153239 |  117903.0652
     25369 |  117890.3088
     14021 |  117887.3216
     59094 |  117872.3637
    118335 |  117820.9098
     87769 |  117808.3256
    186902 |  117782.6580
    133911 |  117764.3005
    124460 |  117762.2118
     81146 |  117752.3158
     31316 |  117746.0640
     20876 |  117730.9224
     29023 |  117679.1922
      6424 |  117609.1280
     53429 |  117588.6452
     76043 |  117556.4544
    137523 |  117553.9716
    186340 |  117530.4160
     43084 |  117518.4936
    178200 |  117517.7080
    128252 |  117514.1475
    147234 |  117501.6033
    107385 |  117489.0244
     14033 |  117469.6012
     48990 |  117464.0142
     84129 |  117456.4224
     83642 |  117387.4644
     93092 |  117374.1853
    144262 |  117354.3984
     12371 |  117300.0180
     74756 |  117275.6200
    125525 |  117265.8276
     64047 |  117209.8672
     73361 |  117196.8388
    171381 |  117148.9708
     46372 |  117137.1745
     36372 |  117099.1150
     26896 |  117029.5380
     90297 |  117014.6610
    157304 |  117003.7350
    183012 |  116968.9682
    168040 |  116942.5416
     82199 |  116925.9981
    117139 |  116919.4269
     99116 |  116896.9813
     24286 |  116840.4312
     99238 |  116831.6289
     39406 |  116794.1740
    163602 |  116791.8720
     81027 |  116779.1170
     52162 |  116741.6848
     26835 |  116738.8558
     22302 |  116724.7620
    185616 |  116713.4299
     11309 |  116709.4920
    194045 |  116706.0384
    117831 |  116661.1730
    102100 |  116613.2010
    119612 |  116594.8506
    155015 |  116524.0890
    189435 |  116512.1849
     98576 |  116502.4343
     88071 |  116497.7000
     21792 |  116486.3063
    116055 |  116465.9770
     17152 |  116441.1265
     21120 |  116438.8608
    133057 |  116417.3400
    101193 |  116385.7574
    129846 |  116339.5968
     61138 |  116331.9192
     28037 |  116228.2132
     52313 |  116218.7235
    190865 |  116217.2012
     26608 |  116184.5660
     35427 |  116146.3050
    125065 |  116124.0918
     51075 |  116120.3419
     30219 |  116093.1942
     32147 |  116083.0898
     51495 |  116080.8225
     38212 |  116079.1932
     65471 |  116052.4113
     46242 |  116043.5184
    178211 |  116041.7921
      5206 |  115987.0560
     94547 |  115985.4696
    178900 |  115943.7510
    158311 |  115871.0122
    153215 |  115850.9835
    115256 |  115849.0125
      3260 |  115802.5330
     15616 |  115728.4516
      2470 |  115726.6704
     50096 |  115718.4758
     82749 |  115697.5494
    193226 |  115682.4018
    110063 |  115665.1374
     71020 |  115642.1238
    114198 |  115630.8041
     13117 |  115588.6431
     83565 |  115584.5184
     70393 |  115560.9364
     85070 |  115551.2664
     51069 |  115542.1962
    159050 |  115529.7385
    142227 |  115473.6356
    137308 |  115467.0990
    156219 |  115457.5134
     44313 |  115446.2042
     73273 |  115441.9901
     58114 |  115434.0837
     65141 |  115392.5248
      3251 |  115355.7450
    104098 |  115234.5304
      6619 |  115229.3233
    128080 |  115229.2392
    106469 |  115189.1622
    138008 |  115185.5200
    152271 |  115111.2573
     22181 |  115105.8012
    133385 |  115058.9856
       141 |  115056.3814
     34387 |  115039.3428
    113268 |  115031.5228
     12074 |  115015.2048
     18085 |  115013.1528
     27161 |  115007.6304
    116010 |  115005.4609
     70149 |  114980.4436
    105063 |  114944.6172
     32342 |  114932.7246
    146310 |  114920.1463
    123624 |  114905.0188
     47541 |  114900.4026
      3659 |  114854.7750
      5045 |  114802.8336
     18540 |  114787.0980
    116129 |  114763.9264
     53271 |  114763.0698
    146081 |  114759.2856
     19269 |  114714.6204
     84296 |  114701.1811
    120939 |  114675.5043
     87360 |  114660.3360
    133304 |  114646.7290
     75354 |  114643.1440
     26718 |  114603.3928
    103355 |  114576.8225
     35199 |  114553.1900
    144293 |  114552.2614
    158425 |  114505.1898
     33984 |  114484.2262
     34377 |  114456.3736
    132982 |  114450.8640
     43138 |  114448.4218
    189003 |  114419.7600
    136004 |  114379.2000
      1008 |  114370.3800
    137355 |  114367.6290
     34012 |  114363.1489
     79671 |  114358.4176
     34096 |  114288.4855
    132317 |  114273.0639
     25614 |  114269.8542
      7907 |  114193.5080
    148127 |  114162.9080
     78888 |  114122.3744
    172596 |  114114.8701
     55829 |  114103.5426
     82270 |  114094.3197
     44077 |  114063.7297
     48408 |  114046.1120
    146106 |  114034.8580
    146339 |  114026.5123
     34306 |  114008.3760
    112041 |  114002.1104
     91163 |  113996.3832
    117556 |  113972.2265
    106173 |  113943.1971
    141391 |  113903.6528
     85057 |  113896.0650
    171033 |  113880.6945
     13956 |  113879.9550
    175029 |  113879.6630
    150233 |  113873.8302
     29903 |  113859.7480
     94099 |  113856.2544
    131101 |  113843.9760
     62087 |  113835.6708
    146397 |  113825.7354
    118965 |  113819.7852
     30256 |  113761.3750
    162328 |  113755.9824
     85198 |  113728.2228
     10285 |  113695.0336
    132027 |  113675.2068
    107641 |  113640.7552
    113063 |  113610.4148
     56690 |  113605.1431
    114866 |  113603.9440
     93316 |  113569.5494
     33043 |  113542.7332
     10018 |  113523.4633
    120615 |  113511.3340
     20475 |  113493.5751
     78246 |  113487.0480
    145188 |  113477.2236
     63350 |  113473.4400
     60050 |  113458.9165
     84842 |  113446.7640
     10112 |  113413.3256
     31309 |  113413.0320
    145802 |  113399.4860
    164021 |  113395.4402
     66646 |  113384.7184
    169488 |  113368.9692
    186442 |  113364.3948
     58640 |  113343.5760
    115515 |  113334.2655
    169558 |  113326.3065
     22698 |  113318.6448
     84148 |  113315.8926
    165524 |  113300.9856
    167070 |  113263.5427
     91739 |  113258.9712
    176487 |  113258.4912
    188072 |  113199.6306
    118557 |  113187.5120
     96577 |  113186.8901
    182002 |  113180.4400
     59093 |  113173.3213
      7102 |  113140.2920
     20434 |  113135.5379
     99076 |  113118.8654
     20437 |  113114.6419
    138861 |  113079.6672
     33911 |  113056.0848
    125024 |  113042.3952
     82344 |  113004.1680
    106079 |  112999.1898
    137360 |  112962.5824
     67268 |  112927.4692
    151384 |  112921.3446
     68114 |  112907.3574
    169437 |  112906.9285
    176469 |  112895.8530
     31005 |  112890.9600
    137306 |  112877.4990
     33622 |  112875.7872
    145836 |  112853.3451
     99855 |  112849.0740
     25090 |  112837.4044
     33672 |  112830.4309
    108974 |  112791.3336
     79312 |  112679.7106
     35141 |  112661.0966
     48987 |  112635.3164
    160082 |  112620.5088
    179004 |  112588.6800
     72233 |  112544.3774
     27360 |  112528.1376
     59123 |  112508.0164
    148943 |  112504.7712
    169103 |  112498.1580
     76507 |  112449.3000
      4064 |  112420.8078
     49347 |  112418.6048
    105407 |  112356.4200
    146102 |  112341.5850
    158020 |  112318.9038
      6319 |  112287.4084
     73223 |  112277.2092
    148349 |  112276.2690
    168049 |  112262.5200
    101112 |  112257.1435
    188176 |  112233.0126
     42121 |  112212.3160
     30773 |  112210.2922
     60704 |  112200.7800
    163000 |  112189.0200
     59479 |  112171.8906
     59675 |  112105.6686
    151575 |  112086.9387
     39176 |  112085.7367
    122547 |  112065.1560
     37325 |  112030.9000
    158340 |  111993.0506
      1321 |  111927.8424
     72640 |  111852.7104
     80705 |  111846.1950
    137093 |  111833.7064
    128731 |  111778.0496
      8838 |  111762.1834
      1585 |  111746.2186
     24106 |  111693.7430
    154610 |  111662.0388
    126813 |  111658.0689
     73819 |  111656.2068
     62348 |  111654.0714
    140486 |  111646.7472
    177475 |  111576.0189
     45429 |  111575.4156
    196813 |  111552.0021
     19288 |  111528.5264
     69465 |  111514.9204
     60467 |  111498.9006
    115001 |  111485.6800
    136127 |  111485.0520
     47292 |  111461.7426
     21753 |  111454.6125
     24173 |  111439.5569
     61062 |  111431.6952
    102188 |  111400.8480
     95129 |  111377.8096
     39076 |  111373.4804
    175364 |  111363.2832
    188085 |  111337.0228
     50063 |  111315.0328
     48199 |  111300.3738
    191036 |  111282.9422
    164640 |  111278.8992
    164351 |  111218.2030
     82032 |  111147.8283
     87131 |  111142.1220
     51352 |  111123.6210
     73543 |  111071.3896
    199215 |  111063.8871
    192301 |  111059.9430
    136467 |  111045.5556
      7641 |  110975.5424
    148304 |  110969.7380
     33248 |  110965.6856
     86466 |  110953.4194
     18037 |  110945.8351
    156441 |  110945.3296
    134744 |  110940.0138
     69009 |  110924.7600
     77172 |  110883.4133
     76151 |  110832.6595
     39015 |  110827.3417
     84204 |  110823.4140
    183098 |  110821.6747
    180065 |  110670.0490
      7241 |  110667.3712
    180152 |  110647.0700
     93648 |  110646.5360
     57440 |  110621.3504
    134293 |  110616.3486
     22147 |  110613.2244
    186149 |  110606.7870
     43091 |  110575.2437
     14348 |  110555.7372
    110129 |  110551.5960
     48464 |  110539.1196
     25081 |  110507.8272
     27148 |  110502.8892
    136862 |  110494.6634
    171040 |  110437.3760
    163504 |  110383.3500
    133849 |  110353.2524
     61619 |  110342.3841
    190366 |  110333.8336
     39312 |  110328.0027
     38379 |  110303.3901
    159387 |  110300.9388
    119213 |  110295.1171
    129295 |  110286.8712
     77351 |  110279.6170
     43344 |  110247.7976
    144095 |  110229.7393
     90233 |  110225.2553
     10761 |  110219.1368
     46150 |  110217.8825
    114018 |  110208.3479
    143342 |  110189.9436
    144057 |  110171.0630
     73083 |  110159.7048
     11142 |  110158.4440
    150018 |  110143.8713
    112785 |  110132.0028
      6254 |  110119.3275
     71058 |  110098.0595
      8076 |  110087.9109
     32908 |  110085.8200
     29117 |  110071.6942
     75105 |  110062.1900
    166972 |  110043.2109
     70358 |  110027.2305
      1505 |  110002.3650
     43082 |  110001.3348
       430 |  109999.9524
     49178 |  109944.1618
     67886 |  109935.0840
     89292 |  109934.6820
    140404 |  109933.2840
    110891 |  109929.2420
     68026 |  109918.7316
    168008 |  109902.6400
     73023 |  109900.8468
      8114 |  109897.2672
     20054 |  109872.8400
     75081 |  109842.8808
     11909 |  109836.6880
     48104 |  109807.6770
    188014 |  109793.2563
    133097 |  109765.6417
    160192 |  109741.9316
    183289 |  109727.5088
    153031 |  109725.5166
     94020 |  109666.2630
    155427 |  109639.7832
     39430 |  109622.8715
    195187 |  109587.9246
    196903 |  109574.5210
     96489 |  109569.0048
    103110 |  109563.4173
     96416 |  109560.6437
    128483 |  109552.0704
     80741 |  109537.0988
     70350 |  109509.8290
     65188 |  109505.9728
       407 |  109468.6020
     87711 |  109396.9240
     33332 |  109387.7785
    106102 |  109380.5510
     86033 |  109362.2996
      5286 |  109359.5040
    176529 |  109335.9120
    138050 |  109305.5030
     93218 |  109299.5904
     50511 |  109247.8725
     21319 |  109221.6986
    158166 |  109219.5552
    128249 |  109204.0200
    166859 |  109195.6950
    169274 |  109194.4183
    120995 |  109186.0184
    102270 |  109173.4887
    101065 |  109153.8834
     81203 |  109147.7140
     33346 |  109114.9086
    137164 |  109101.3628
     85404 |  109095.6880
     63125 |  109094.9112
    124083 |  109080.5924
    147304 |  109076.9360
    156136 |  109056.0524
    160086 |  109049.5120
     79714 |  109024.1127
    147824 |  109014.7968
    194048 |  109007.7180
      6074 |  108993.5847
    154280 |  108983.9904
     60233 |  108953.8313
     85364 |  108933.8328
     73685 |  108908.9288
    161214 |  108890.1819
    156902 |  108836.4840
     94120 |  108771.5356
     67352 |  108740.8270
     30663 |  108735.4218
     11962 |  108727.1592
     95113 |  108705.5910
    150437 |  108641.8872
    122182 |  108641.1196
    174012 |  108633.5803
     54120 |  108593.5320
     83161 |  108580.7840
    109197 |  108557.1000
     52548 |  108534.0582
    154582 |  108521.6198
     71095 |  108506.6402
     38722 |  108478.2304
     72461 |  108469.9182
     12184 |  108445.0874
    181183 |  108441.3604
    184465 |  108400.2216
     88197 |  108361.9217
    198425 |  108360.8646
    112574 |  108346.8653
     90101 |  108346.2300
    167315 |  108345.4578
     61037 |  108336.1565
    105184 |  108334.2980
     59288 |  108313.7952
    158119 |  108305.8911
     98094 |  108302.5653
     64232 |  108258.8150
    155404 |  108243.6980
    121813 |  108235.4419
    175610 |  108233.0181
    198532 |  108185.6655
     93454 |  108182.4130
     16067 |  108146.4306
    184293 |  108144.8108
    110487 |  108133.0308
     34114 |  108081.1032
     69842 |  108058.1376
    122173 |  108019.4646
     16198 |  107987.2948
      5202 |  107985.2160
    118974 |  107979.1146
    151106 |  107922.7170
     57549 |  107913.4602
     92457 |  107911.5525
    183507 |  107851.8050
      8080 |  107839.0512
     31080 |  107831.6820
    129085 |  107809.5216
     13008 |  107784.6300
     29071 |  107777.5439
    106189 |  107769.3806
     45363 |  107730.3624
     87217 |  107704.5424
      3589 |  107689.6470
     98081 |  107681.3932
     75082 |  107663.5980
     11069 |  107659.5910
     14444 |  107656.3700
    191104 |  107630.7060
     87702 |  107566.3020
     93576 |  107562.6321
     30483 |  107551.6932
    145458 |  107541.7785
    152343 |  107524.9004
     25028 |  107519.7164
     27429 |  107509.8492
     53630 |  107465.1318
     82233 |  107450.6366
      9396 |  107446.6509
     95075 |  107424.3273
     24520 |  107414.5072
        86 |  107403.8336
     69015 |  107375.1712
     14955 |  107335.1300
     56577 |  107334.5643
     82175 |  107327.5175
    112562 |  107306.2640
     22124 |  107290.0672
     66076 |  107270.6858
     75040 |  107269.4272
    177068 |  107257.7702
    159076 |  107218.7122
     59653 |  107192.8455
     85217 |  107177.0215
    133063 |  107063.1408
     37096 |  107017.7931
    127164 |  106989.9912
    130164 |  106972.8528
     37414 |  106950.5874
    164258 |  106943.5800
    167133 |  106871.5765
     31225 |  106857.8524
     20085 |  106850.0548
    116043 |  106846.5456
     82125 |  106803.8664
     30095 |  106763.1235
      3116 |  106741.5814
     69387 |  106719.9784
    171337 |  106652.8309
     59096 |  106595.7427
    152559 |  106587.9170
     80104 |  106577.8710
    179379 |  106577.6796
    165033 |  106574.7918
    141788 |  106493.1960
    113465 |  106478.6892
     96440 |  106468.9328
    152640 |  106467.0560
     42316 |  106453.0260
    111056 |  106438.2375
     73218 |  106434.6135
    139209 |  106434.0140
     54066 |  106402.4586
    131582 |  106367.1936
    117871 |  106362.2697
     68072 |  106357.5582
     42399 |  106345.3992
    148534 |  106330.1907
      2422 |  106324.4376
     12929 |  106315.6224
    175404 |  106294.8900
    133239 |  106294.8165
    176436 |  106263.3318
    151424 |  106259.7484
    103334 |  106210.7486
     86081 |  106185.1308
      5422 |  106180.3258
     97277 |  106172.1764
     56117 |  106130.5790
    139037 |  106128.8389
     78368 |  106120.0952
     47401 |  106119.0800
    137419 |  106114.0326
    129073 |  106052.1961
     30368 |  106037.0612
    120383 |  106025.3590
      3412 |  106022.0460
     78448 |  105998.7564
     19100 |  105996.5910
     97536 |  105982.2583
     28359 |  105948.9050
     59252 |  105923.8125
     27636 |  105920.2962
    127210 |  105905.1760
     41959 |  105901.9245
      2316 |  105895.5052
     85372 |  105888.4337
     66193 |  105880.4146
     18111 |  105843.9635
     52452 |  105811.2630
    177229 |  105803.8200
    132996 |  105791.5386
    106529 |  105751.2624
    102209 |  105737.7600
    172572 |  105696.5139
      7194 |  105692.2162
    110364 |  105674.5404
    121211 |  105649.6854
     74667 |  105640.8210
     30590 |  105620.1814
     16611 |  105573.1271
     86690 |  105530.8686
     44074 |  105492.4134
    192271 |  105489.8326
      9029 |  105470.9688
     58559 |  105454.5495
    100098 |  105427.6209
     85731 |  105424.3893
     31418 |  105388.9210
    126229 |  105325.5102
      4411 |  105311.7246
    157087 |  105255.3600
    148221 |  105243.7224
    194426 |  105228.2682
    119094 |  105220.3977
     69298 |  105210.4158
    164977 |  105202.2944
     37590 |  105189.8474
     31786 |  105179.6694
     14189 |  105177.1812
     65435 |  105144.2844
      3087 |  105136.5952
     83262 |  105112.3966
    117559 |  105077.0575
    107127 |  105064.8768
    155141 |  105056.9762
     91070 |  105056.5407
    187142 |  105054.5958
     40018 |  105045.7965
     63239 |  105026.8128
      7168 |  105000.1256
     18086 |  104996.6456
     82521 |  104975.7664
     15046 |  104974.3992
     39831 |  104939.3858
     83298 |  104937.6510
     32607 |  104923.7400
     47164 |  104904.6156
    162952 |  104837.8485
     43085 |  104823.0368
     62135 |  104819.8002
     50071 |  104782.2034
     47183 |  104756.3842
      4000 |  104755.5200
    173059 |  104725.9455
    119438 |  104716.3455
    142135 |  104705.7135
    194492 |  104692.4751
    155224 |  104691.3648
    104133 |  104661.4452
     20306 |  104640.1790
    169321 |  104607.6768
    110475 |  104606.7974
    148421 |  104593.3156
    166464 |  104561.0272
    184049 |  104545.6008
      1319 |  104543.9577
     12380 |  104540.6182
    143216 |  104539.6142
     90887 |  104504.0220
    102010 |  104500.1526
     27951 |  104469.6200
    148307 |  104425.8650
     72053 |  104411.5930
      4648 |  104399.5136
     58909 |  104396.9310
     37173 |  104389.2851
    150066 |  104351.6100
     98089 |  104348.8092
    178398 |  104336.4813
     76071 |  104330.0548
    150009 |  104322.0900
    100063 |  104318.0778
     31338 |  104313.5394
    182198 |  104309.8812
    149209 |  104304.7800
     26325 |  104285.0088
     31984 |  104267.6316
    159462 |  104265.6538
     18064 |  104235.8484
    185185 |  104218.2690
     12227 |  104215.8456
     14767 |  104201.8496
    176117 |  104194.2963
    192360 |  104192.3064
    116090 |  104182.6171
    143562 |  104168.7328
    103575 |  104154.0486
     36911 |  104129.7285
    127360 |  104093.6208
    159430 |  104081.3684
      4211 |  104049.0930
     76049 |  104041.5600
    145394 |  104039.1092
     84740 |  104036.3168
    120273 |  104030.6388
    193899 |  104028.8580
     78698 |  104021.8476
     26126 |  104002.0620
     92165 |  103936.1112
      2429 |  103930.6452
     34647 |  103929.5644
     41411 |  103878.6121
     88057 |  103857.0690
     68642 |  103837.9608
     99209 |  103820.6260
    116983 |  103798.9620
     10080 |  103780.1856
    100275 |  103768.7199
    120866 |  103758.4314
     70495 |  103756.6920
    157127 |  103752.5944
     67429 |  103726.0776
      9108 |  103713.6870
    105224 |  103696.9992
      1074 |  103630.4396
    168987 |  103600.8322
     95054 |  103541.2350
    188047 |  103526.9984
     37572 |  103526.3106
     44105 |  103483.2240
     32811 |  103442.8092
    138354 |  103368.0640
     13972 |  103275.7172
     44384 |  103228.4098
     44187 |  103186.2396
    178104 |  103185.5090
     75004 |  103176.8100
    161141 |  103167.6548
     28040 |  103134.9816
    166271 |  103130.2624
     20919 |  103090.1573
     36451 |  103059.7860
     60129 |  103030.7520
     66104 |  103018.5270
     76085 |  102988.4248
     40073 |  102938.0427
    109100 |  102802.4790
    135076 |  102762.8643
     26064 |  102718.7250
     77449 |  102717.9444
      8611 |  102710.4399
    141042 |  102661.3616
    114266 |  102625.6416
